date,code,short,full,toneQ,toneA,day5,day10,day20,day60,day120,day250,day364
2017/05/05,2808.0,苏州恒久,苏州恒久2016年度业绩网上说明会,0.6302521008403361,0.8990825688073395,0.033477400923009264,0.01010899409268655,-0.04249897246198114,-0.31611396838418604,-0.4254528179347174,-0.5911084936823519,-0.6198366841429177
2017/04/12,2032.0,苏泊尔,苏泊尔2016年度业绩说明会,0.9555555555555556,0.8562046318700312,0.003902201085299594,0.03449432719287528,0.09854709460071154,0.13873908650730082,0.13395199113031644,0.09711249323852683,0.131124554789905
2017/03/24,2334.0,英威腾,英威腾2016年度业绩说明会,0.5695067264573991,0.6467195385724586,-0.006107398017976586,-0.008762886597938278,-0.013876578108904466,-0.06983689342930137,-0.1028737786033578,-0.036589956172946615,-0.04186720486378995
2017/04/24,411.0,英特集团,英特集团2016年度业绩说明会,0.6363636363636364,0.9030303030303032,0.009851999116412748,0.016449234259784454,-0.020648237005850816,-0.07171909443928078,-0.08559564256053474,-0.07681940718799007,-0.022671761176974326
2017/05/04,2837.0,英维克,英维克2016年度业绩网上说明会,0.6164383561643836,0.8172043010752689,-0.0033477387546413818,0.06446307949495088,0.19858457587215556,-0.22389993877997852,-0.30064170031800713,-0.4047997237161199,-0.4897192776496675
2017/05/04,2528.0,英飞拓,英飞拓2016年度业绩网上说明会,0.6491228070175439,0.8174904942965779,-0.009935553168635996,-0.008375988832014918,-0.0315725699572117,-0.125599128540305,-0.15533552810179851,-0.230494410180096,-0.3082073223227812
2017/05/09,300582.0,英飞特,英飞特2016年度业绩网上说明会,0.5,0.7192982456140351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/21,2660.0,茂硕电源,茂硕电源2016年度业绩网上说明会,0.6574923547400612,0.8114374034003091,-0.08428697183098602,-0.12092891532143885,-0.15874235935727102,-0.2490879021295877,-0.3050238732812159,-0.3157301813561025,-0.3087986196859022
2017/04/14,300087.0,荃银高科,荃银高科2016年度业绩说明会,0.510989010989011,0.8193548387096774,-0.004265828468792126,-0.00030762234675735955,0.03155502293483207,0.0704446546469806,0.04178255720773249,-0.10237726889513504,-0.0908105288101607
2017/05/03,2642.0,荣之联,荣之联2016年度业绩网上说明会,0.648,0.8229166666666666,0.0,0.0,0.0,0.0,-0.09335119542182878,-0.22323888684790608,-0.4041295429348996
2017/04/27,2146.0,荣盛发展,荣盛发展2016年度业绩网上说明会,0.5490196078431373,0.7295443410093092,0.017643214985841916,-0.03827217835578282,-0.13917177890849514,0.02820381691810605,0.12042552809150253,0.13627337462611694,0.26024565975905944
2017/04/27,2493.0,荣盛石化,荣盛石化2016年度业绩网上说明会,0.7120622568093385,0.7922929762230118,-0.04030313468825359,-0.0649321095350074,-0.08323401513931393,-0.28807130516726875,-0.3118771678607259,-0.2615350946815501,-0.1208601466539731
2017/04/05,300290.0,荣科科技,荣科科技2016年度业绩说明会,0.5731225296442688,0.7382769901853872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/10,2106.0,莱宝高科,莱宝高科2016年度业绩网上说明会,0.7849462365591398,0.8009331259720062,-0.020615384615384667,-0.04085854667701025,-0.08209591261028737,-0.14666810002215186,-0.13419845596946472,-0.1541701917038031,-0.16364935284434598
2017/04/20,300006.0,莱美药业,莱美药业2016年度业绩说明会,0.3461538461538461,0.7714285714285715,0.007882111034955463,-0.015999484580362575,-0.0432582123758593,-0.20329174524880328,-0.23811181252161875,-0.24118700686235925,-0.4304740116290898
2017/05/11,2166.0,莱茵生物,莱茵生物2016年度业绩网上说明会,0.6717948717948717,0.7973174366616991,-0.03149425287356332,-0.029829105778472764,-0.02096622582801779,-0.08287360800639806,-0.10028325118772244,-0.08290952820956599,-0.08594568694707715
2017/03/28,300395.0,菲利华,菲利华2016年业绩说明会,0.6697247706422018,0.9001248439450686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/27,2731.0,萃华珠宝,萃华珠宝2016年度业绩说明会,0.6595744680851063,0.7727272727272727,-0.016143958868894533,-0.027841755859639845,-0.08407212985457199,-0.20295585758960788,-0.2269641023023777,-0.2530886505777836,-0.2928952862257613
2017/05/04,2737.0,葵花药业,葵花药业2016年度业绩网上说明会,0.5896566341670199,0.7753303964757711,-0.014473962743437688,-0.0411811278254179,-0.05327111032843189,-0.1121673675654667,-0.11634420930339025,-0.10475810462203476,-0.0986960353118911
2017/04/28,2614.0,蒙发利,蒙发利2016年度业绩网上说明会,0.3965517241379311,0.8133518133518135,-0.0027818093855831467,-0.031565147236789125,-0.017350213351200655,0.04919948623743615,0.12945187009573125,0.16306718300170658,0.3067655361523389
2017/05/09,300355.0,蒙草生态,蒙草生态2016年度业绩网上说明会,0.6578062939199512,0.8355795148247979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/29,2513.0,蓝丰生化,蓝丰生化2016年度业绩说明会,0.6447876447876448,0.7753938987596379,0.0,0.0,0.0,0.0,-0.2456687500680161,-0.26847793755894245,-0.28526198182570456
2017/03/03,2382.0,蓝帆医疗,蓝帆医疗2016年度业绩说明会,0.5131578947368421,0.7670498084291187,0.0031385803959439644,-0.013479957431713352,0.01346765070301132,0.045646766169154654,-0.021145965256584045,0.014806894112361756,-0.0684870409577981
2017/04/27,300433.0,蓝思科技,蓝思科技2016年度业绩网上说明会,0.4979423868312757,0.77491961414791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/20,300484.0,蓝海华腾,蓝海华腾2016年度业绩网上说明会,0.6066666666666667,0.8018018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/09,300297.0,蓝盾股份,蓝盾股份2016年度业绩网上说明会,0.7471264367816092,0.909706546275395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/28,300058.0,蓝色光标,蓝色光标2016年度业绩说明会,0.2603966730646193,0.76657824933687,-0.01838449380251235,-0.03516756309474554,-0.07574950187665101,-0.14752676193403033,-0.1912949482161672,-0.260057343862635,-0.2669866762522312
2017/04/27,300293.0,蓝英装备,蓝英装备2016年度业绩说明会,0.6431924882629108,0.8070175438596491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/11,2765.0,蓝黛传动,蓝黛传动2016年度业绩网上说明会,0.5966386554621849,0.7510373443983402,-0.03397977788828108,-0.04858269910401351,-0.06132350886745201,-0.2854339436735363,-0.4499997580675023,-0.5475060771900634,-0.5678232582336951
2017/05/05,2192.0,融捷股份,融捷股份2016年度业绩说明会,0.5670840787119857,0.5889996977938954,-0.017006109979633418,0.04552860524455127,0.03542558831926273,-0.0539084911267495,0.1308264130051839,0.34942089346963795,0.12065475616002087
2017/05/10,2622.0,融钰集团,融钰集团2016年度业绩网上说明会,0.9365079365079364,0.792030683997443,0.0,0.0,0.0,0.0,0.0,0.14564863725141994,0.13303312399398148
2017/03/15,300305.0,裕兴股份,裕兴股份2016年度业绩说明会,0.6576576576576577,0.8602620087336245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/04,2831.0,裕同科技,裕同科技2016年度业绩说明会,0.6444444444444445,0.9051383399209486,-0.005033793297662655,-0.016844816162222363,-0.005146807986030295,-0.017567061506644718,0.02891397818902978,-0.01813378111412581,-0.07486005841642415
2017/04/07,2265.0,西仪股份,西仪股份2016年度业绩说明会,0.6190476190476191,0.7308868501529052,0.024879614767255257,-0.03788716814159303,-0.11084942786220277,-0.22976678256919206,-0.1989642196531929,-0.15255319748031446,-0.1132233862929786
2017/04/21,2536.0,西泵股份,西泵股份2016年年度业绩网上说明会,0.6970926301555104,0.6469770674079222,-0.049488172637986036,-0.05678415111725413,-0.056393606393606466,-0.08871139510117149,-0.04059588373790074,0.009223494606470642,-0.015712679001071803
2017/04/12,2302.0,西部建设,西部建设2016年度业绩网上说明会,0.7903930131004366,0.6688481675392671,-0.02284791137779834,0.04120620738302369,0.15386844392929572,0.4161293664634887,0.8052707526391735,1.0211927832424437,0.985246048783406
2017/04/17,2149.0,西部材料,西部材料2016年度业绩网上说明会,0.6089613034623217,0.6449704142011834,-0.023329009943796,-0.06796655239099868,-0.08089118469865603,-0.23873203499497386,-0.4129847858096109,-0.5253603965871608,-0.5660472831078348
2017/05/05,300106.0,西部牧业,西部牧业2016年度业绩说明会,0.22210261930391098,0.7058605616062829,-0.033305227655986466,-0.02729347329986305,-0.07323288581423074,-0.23463602755695664,-0.3052114738082641,-0.3945079725274059,-0.4236978000475705
2017/03/24,2584.0,西陇科学,西陇科学2016年度业绩说明会,0.6573208722741433,0.7864768683274022,-0.00432204600657232,-0.01809249005692904,-0.07375968787894771,-0.1067417775799996,-0.07978318272693732,0.020670772391269843,-0.1484611988397641
2017/04/07,2841.0,视源股份,视源股份2016年度业绩说明会,0.4592334494773519,0.5944947969117154,-0.05670526777233885,-0.10833258908636266,-0.13425862004377584,-0.12921361983125754,-0.05902892767860594,-0.052582591136887166,-0.05523427687786396
2017/04/28,2437.0,誉衡药业,誉衡药业2016年度业绩网上说明会,0.3965517241379311,0.7002676181980375,-0.028676734987414555,-0.05123283626162703,-0.08774768987498124,-0.1539619164619162,-0.16165653784718875,-0.17924331695838866,-0.3051330555104031
2017/05/05,2197.0,证通电子,证通电子2016年度业绩网上说明会,0.7964376590330788,0.8318965517241379,-0.009811774128954644,-0.02937289508462305,-0.05602832955237104,-0.15588057785526788,-0.1846923358451962,-0.245141276774435,-0.31597155278263384
2017/05/04,300430.0,诚益通,诚益通2016年度业绩网上说明会,0.6391437308868502,0.7462235649546828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/24,300598.0,诚迈科技,诚迈科技2016年度业绩说明会,0.769628584861307,0.7654488046910239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/17,2215.0,诺普信,诺普信2016年度业绩网上说明会,0.6144578313253012,0.7911668484187567,-0.06155772602053607,-0.07400044179368244,-0.0931212601103234,-0.22423019656619333,-0.2375332213143564,-0.25059041123590553,-0.27129583155034404
2017/04/07,2595.0,豪迈科技,豪迈科技2016年度业绩说明会,0.4368932038834951,0.6503642039542143,0.0030574806359559433,-0.008299711815561845,-0.005478972203333774,-0.07834313402643849,-0.04770468213377276,-0.047457084863878916,-0.06980577507041154
2017/05/05,300064.0,豫金刚石,豫金刚石2016年度网上业绩说明会,0.5727272727272728,0.8147138964577657,-0.016845329249617246,0.004972520282648276,0.02425305769573066,-0.0025629089509349745,0.06010033703789777,0.13376918461469042,0.11185397739001972
2017/05/12,2570.0,贝因美,贝因美2016年度业绩网上说明会,0.4214123006833713,0.6566139146013735,0.010706235912847624,0.011700882884799712,0.018064183676390552,0.011451572357521572,0.00818387198454946,-0.18649970987548786,-0.32856949001684344
2017/04/27,300580.0,贝斯特,贝斯特2016年度业绩网上说明会,0.73,0.7782656421514819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/07,2828.0,贝肯能源,贝肯能源2016年度业绩说明会,0.4480286738351255,0.6508639787328312,-0.002560394027050108,-0.014891374562268272,-0.19364416608675475,-0.25427595930554026,-0.2689205815414298,-0.3001022499487851,-0.3343643658417361
2017/04/13,300558.0,贝达药业,贝达药业2016年度业绩网上说明会,0.4905149051490515,0.7970431697220579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/13,2141.0,贤丰控股,贤丰控股2016年度业绩说明会,0.6170903190914007,0.8215613382899628,-0.031108230719377863,-0.043356903609973706,-0.08535104986876625,-0.13843372456739478,-0.19618426477754006,-0.4823246409705183,-0.6265812519263755
2017/03/24,2424.0,贵州百灵,贵州百灵2016年度业绩说明会,0.4872809496890898,0.8104379124175165,0.0066920026437541896,-0.002606722276742213,-0.020590706318650957,-0.067880482382268,-0.07375147301128883,-0.15332645034716033,-0.1540302458126161
2017/04/10,300044.0,赛为智能,赛为智能2016年度业绩网上说明会,0.5663801337153772,0.7389277389277389,-0.07225691347011604,-0.10078706315308787,-0.0680787641427329,0.10674382327781387,0.15796738844416608,0.13750926991281576,0.04499203755852018
2017/05/05,300485.0,赛升药业,赛升药业2016年度业绩网上说明会,0.5066964285714286,0.7257590597453477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/04,300583.0,赛托生物,赛托生物2016年度业绩网上说明会,0.7297297297297297,0.7964071856287425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,300466.0,赛摩电气,赛摩电气2016年度业绩说明会,0.711340206185567,0.8087497011714081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,2637.0,赞宇科技,赞宇科技2016年度业绩网上说明会,0.5858208955223879,0.7633587786259542,-0.051018350473885886,-0.04855390008764237,-0.07133470628616273,-0.18406871749850987,-0.2052334421094649,-0.1827460211853105,-0.199340337085269
2017/03/24,300457.0,赢合科技,赢合科技2016年度业绩说明会,0.6164383561643836,0.8660287081339713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,300377.0,赢时胜,赢时胜2016年度业绩网上说明会,0.7844311377245509,0.7846519928613921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/21,2460.0,赣锋锂业,赣锋锂业2016年度业绩说明会,0.7064220183486238,0.8168498168498168,-0.05284602286548284,-0.04466011704578563,-0.026792021258703468,0.13559000019110345,0.545284692187301,1.084984979406454,0.7488525535799805
2017/05/04,2356.0,赫美集团,赫美集团2016年度业绩网上说明会,0.5555555555555556,0.9246704331450094,-0.0030568511281985713,0.014806385986690037,0.02254806307436414,-0.004570159477386199,-0.004722411259435729,0.051450918493801866,0.09945216794603898
2017/04/06,300036.0,超图软件,超图软件2016年度业绩说明会,0.7434900893898173,0.8403252633524302,0.02558009505171949,0.046599703606125316,0.07158133023560609,0.05198807015545824,-0.00149170835718455,-0.090641172785787,-0.2139916100876254
2017/03/31,2725.0,跃岭股份,跃岭股份2016年度业绩说明会,0.4557823129251701,0.8102766798418972,-0.028734049389516257,-0.0393440978838633,-0.08674683388214255,-0.20637815171227367,-0.2182371911600924,-0.2428208647119448,-0.2633835007551091
2017/03/22,2640.0,跨境通,跨境通2016年度业绩说明会,0.6555023923444976,0.8083607327383748,-0.019618913196894856,-0.02401915897724869,-0.029438135086670595,0.013465713430154305,0.09258514831173292,0.11659045795785368,-0.11397923951886862
2017/05/12,2813.0,路畅科技,路畅科技2016年度业绩网上说明会,0.5569620253164557,0.7197758206565252,-0.02196933540150339,-0.010936971473672641,-0.052506780039693855,-0.07856313350546283,-0.14068616938894654,-0.20318476032653804,-0.2503320167385721
2017/04/28,300555.0,路通视信,路通视信2016年度业绩网上说明会,0.5880398671096345,0.8171281390856407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/11,2073.0,软控股份,软控股份2016年度业绩说明会,0.6099696867632199,0.6949152542372882,-0.010024383635871159,-0.01997255679219381,-0.06381861463778972,-0.16600638670796414,-0.1546480145047052,-0.21817237027689185,-0.239544228892984
2017/04/07,2046.0,轴研科技,轴研科技2016年度业绩说明会,0.6357927786499215,0.8666666666666667,0.01169853768278956,0.0019498878814469317,-0.05372216594693545,-0.18207868946963893,-0.16027819051978545,-0.16933340970561284,-0.19802564600370315
2017/05/05,2496.0,辉丰股份,辉丰股份2016年度业绩网上说明会,0.7894736842105263,0.8604651162790697,-0.01863041289023149,-0.010128341072799878,-0.006433868670497661,-0.035962868931236736,0.044982673692128494,0.05246516367775655,-0.2324848193509836
2017/04/19,2296.0,辉煌科技,辉煌科技2016年度业绩说明会,0.6008492569002123,0.7781931464174455,-0.017044566067239975,-0.08121629015868062,-0.117868263473054,-0.20168926428095166,-0.26883962885922164,-0.37048350916941386,-0.4367936041688171
2017/05/09,2556.0,辉隆股份,辉隆股份2016年度业绩网上说明会,0.681592039800995,0.6477732793522267,-0.03915377328702248,-0.055497817501558855,-0.08407902897138286,-0.180434078393262,-0.23638799439541824,-0.1908143848918593,-0.2652810878336549
2017/04/18,300523.0,辰安科技,辰安科技2016年度业绩说明会,0.5855855855855856,0.7925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/06,300103.0,达刚路机,达刚路机2016年度业绩说明会,0.582089552238806,0.5875420875420876,0.03232016210739598,-0.00279392042914596,-0.009980880318932654,-0.04762054496530855,-0.09545994672894492,-0.05907005633518653,-0.018308474186770028
2017/05/03,2512.0,达华智能,达华智能2016年度业绩网上说明会,0.6470588235294118,0.7965023847376789,-0.023384816184468082,-0.020194298080542062,-0.02197602729008241,-0.00956541357601974,0.020303588101907345,0.04984347363162345,-0.05678284027246465
2017/04/14,300535.0,达威股份,达威股份2016年度业绩网上说明会,0.7692307692307693,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/13,2030.0,达安基因,达安基因2016年度业绩网上说明会,0.7086834733893558,0.9255813953488372,-0.016032064128256508,-0.034791917569918576,-0.060418885339013136,-0.11775666905835325,-0.09327224761195994,-0.1863532522945119,-0.2715853739777957
2017/04/24,2421.0,达实智能,达实智能2016年度业绩网上说明会,0.708779443254818,0.9117647058823528,-0.03086744273375889,-0.0501317175974713,-0.09181677817807538,-0.12660907987719774,-0.08278618869141607,-0.3952255653991594,-0.5189996699323056
2017/05/03,300530.0,达志科技,达志科技2016年度业绩网上说明会,0.8198198198198198,0.909985935302391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/26,2209.0,达意隆,达意隆2016年度业绩网上说明会,0.4450261780104712,0.6916299559471366,-0.04033379694019479,-0.060912394987189936,-0.1487162439422192,-0.2333700896854993,-0.2800371469797344,-0.34870656143991763,-0.39822312920742337
2017/04/10,300467.0,迅游科技,迅游科技2016年度业绩说明会,0.6629711751662971,0.8592964824120602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/21,300463.0,迈克生物,迈克生物2016年度业绩网上说明会,0.521594684385382,0.8540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/12,300440.0,运达科技,运达科技2016年度业绩说明会,0.8,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/27,2406.0,远东传动,远东传动2016年度业绩网上说明会,0.5905245346869712,0.6363636363636364,0.02179944510503372,-0.049003735990037454,-0.11807477126295175,-0.16009982237121922,-0.13707513159258727,-0.1358788847162828,-0.15002580169206686
2017/04/26,2063.0,远光软件,远光软件2016年度业绩说明会,0.6737160120845922,0.7809330628803245,0.015189873417721498,-0.04803688946590847,-0.10966042154566744,-0.15934836630491772,-0.1682217699424375,-0.19011694072388846,-0.19384034118556248
2017/04/21,2689.0,远大智能,远大智能2016年度业绩网上说明会,0.7099236641221374,0.7651991614255765,-0.07350948509485089,-0.09850702576112397,-0.1228946337641988,-0.15839448720243424,-0.11729135093462145,-0.1464514993311457,-0.21582331229513416
2017/04/19,300306.0,远方光电,远方光电2016年度业绩说明会,0.6111286753082517,0.807743658210948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/08,2161.0,远望谷,远望谷2016年度业绩网上说明会,0.7829457364341085,0.9282786885245902,-0.046261808367071666,-0.06386795837818446,-0.10892153170119256,-0.18493865905524545,-0.03108823529411768,-0.11404716945115845,-0.17965126784345653
2017/04/24,300412.0,迦南科技,迦南科技2016年度业绩说明会,0.7133105802047781,0.7191328934967012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/20,300167.0,迪威视讯,迪威视讯2016年度业绩网上说明会,0.5604395604395604,0.701067615658363,-0.035394629780309377,-0.1183613989637308,-0.11977584622334388,-0.17617176198283327,-0.1732339835623226,-0.13955748754348846,-0.205610600485672
2017/04/10,300244.0,迪安诊断,迪安诊断2016年度业绩说明会,0.5380200860832137,0.8018143754361479,-0.028171055810582307,-0.04901518568636288,-0.059231004218991,-0.05333940088541312,-0.0707016220750626,-0.12529132494099635,-0.22192068250782224
2017/04/06,300335.0,迪森股份,迪森股份2016年度业绩说明会,0.75,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/06,300396.0,迪瑞医疗,迪瑞医疗2016年度业绩说明会,0.5435139573070608,0.7892888498683055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/29,2243.0,通产丽星,通产丽星2016年度业绩说明会,0.5301724137931034,0.7502762430939226,-0.03506713596662748,-0.04080135260152475,-0.06077188607580322,-0.1712548555987164,-0.2479921946283861,-0.2828833632537022,-0.3186256690921616
2017/04/14,300265.0,通光线缆,通光线缆2016年度业绩说明会,0.6363636363636364,0.8433179723502304,0.0,0.0,0.0,-0.21560653343071512,-0.26165201719983194,-0.3294739515818736,-0.3869831386477929
2017/03/27,300491.0,通合科技,通合科技2016年度业绩说明会,0.7405405405405405,0.8314606741573034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/28,2792.0,通宇通讯,通宇通讯2016年度业绩网上说明会,0.6884422110552764,0.90625,0.004814246762099617,-0.02648356192707953,-0.0750249357290366,-0.2006366170472847,-0.2424234245513404,-0.2861061938702154,-0.3822943922135679
2017/03/28,2156.0,通富微电,通富微电2016年度业绩说明会,0.779874213836478,0.7791718946047679,-0.002244165170556585,0.014682952182951984,0.005110372789728455,-0.029869110131170537,-0.08073581857175684,-0.06858887299668473,-0.08533621292898154
2017/04/28,2150.0,通润装备,通润装备2016年度业绩网上说明会,0.5056461731493098,0.7948717948717948,0.005820026861662261,-0.03281378178835112,-0.11622362739681193,-0.22497257101060594,-0.26196046181000304,-0.3140216400736128,-0.3355838863466067
2017/04/10,300164.0,通源石油,通源石油2016年度业绩网上说明会,0.6407185628742516,0.8234610917537747,0.026822481914301772,0.006890033082108303,-0.0834270684686195,-0.19521052605897368,-0.2730650138107401,-0.25018837130892424,-0.2282690835928509
2017/05/08,300185.0,通裕重工,通裕重工2016年度业绩说明会,0.5113438045375218,0.6309226932668329,-0.019039301310043517,-0.02816358024691382,-0.053909364575706095,-0.10259189297990264,-0.11932605767165758,-0.1804967514760145,-0.4993015459783939
2017/05/05,2576.0,通达动力,通达动力2016年度业绩网上说明会,0.8041958041958042,0.7613814756671899,0.0,0.0,0.0,0.0,0.0,-0.16420879375372194,-0.3778823400155506
2017/05/08,2560.0,通达股份,通达股份2016年度业绩说明会,0.631578947368421,0.695383150880533,-0.05140752433570115,-0.06456456456456433,-0.1222341057635172,-0.24266734478464705,-0.2897418375190116,-0.3272800340845872,-0.3279319461427554
2017/04/14,2491.0,通鼎互联,通鼎互联2016年度业绩说明会,0.7387173396674585,0.7585163751150863,-0.03426634447576859,-0.042167815545519516,-0.07464981707405967,-0.15222754902400046,-0.1455016959959143,-0.1910470837539681,-0.1965250773157648
2017/05/09,2838.0,道恩股份,道恩股份2016年度业绩说明会,0.5733333333333334,0.8297872340425532,-0.013293706574561123,-0.0008335307485107143,-0.0249799715150436,-0.15884980820045771,-0.21832495145360836,-0.2542758482469356,-0.2561253103339312
2017/04/14,300312.0,邦讯技术,邦讯技术2016年度业绩说明会,0.5384615384615384,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/15,300149.0,量子高科,量子高科2016年度业绩说明会,0.4978422910945469,0.8078703703703703,0.0,0.0,0.0,0.0,0.0,-0.18983912458277186,-0.17965312978563885
2017/05/09,2721.0,金一文化,金一文化2016年年度业绩网上说明会,0.4953271028037383,0.7880278107512294,-0.004481434058898753,-0.005335040546307962,-0.02130967623925364,-0.05277040532127547,-0.09306216995627167,-0.13865554512678332,-0.191299182145399
2017/05/10,300028.0,金亚科技,金亚科技2016年度业绩网上说明会,0.4141414141414141,0.7414578587699316,0.03660012099213554,0.02852688353278285,-0.016702818560403492,-0.20884068906967124,-0.3103591715459235,-0.4356429524291661,-0.5575045419405059
2017/04/07,300252.0,金信诺,金信诺2016年度业绩说明会,0.6333333333333333,0.78125,0.02305276381909553,0.0171717715454596,-0.06774071095908843,-0.08526700957030467,-0.1856365081044936,-0.3398540770596733,-0.4095763566380543
2017/02/24,300510.0,金冠电气,金冠电气2016年度业绩说明会,0.6338028169014085,0.7583892617449665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/08,300093.0,金刚玻璃,金刚玻璃2016年度业绩网上说明会,0.2929292929292929,0.756838905775076,-0.06850211258007355,-0.07078901508322827,-0.09167521822304972,-0.2741494401378117,-0.2763859192245974,-0.3397170302405454,-0.4229089046652577
2017/03/23,300069.0,金利华电,金利华电2016年度业绩说明会,0.6923076923076923,0.7078651685393258,-0.02009950248756201,-0.02366923672603567,-0.03836357224029165,-0.13186280069053288,-0.22167017496015826,-0.1331924839888081,-0.06094462436433003
2017/04/10,2464.0,金利科技,金利科技2016年度业绩说明会,0.5366430260047281,0.6390101892285298,0.0,0.0,0.0,0.0,-0.5457066582560799,-0.5284112868478525,-0.5145456310729729
2017/04/06,300225.0,金力泰,金力泰2016年度业绩说明会,0.796875,0.8549410698096102,0.014795918367347016,0.024200776815058188,0.019320089277479444,0.05674573269527861,0.1876414788156653,0.3956449743597045,0.4395637018780653
2017/04/21,300349.0,金卡智能,金卡智能2016年度业绩说明会,0.711340206185567,0.7824773413897281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/15,2762.0,金发拉比,金发拉比2016年度业绩说明会,0.5757575757575758,0.7829457364341085,-0.02957283680175242,-0.09684707641083122,-0.12858681279733894,-0.41202292327831147,-0.5019826016327044,-0.4957223640069675,-0.5181096946480784
2017/05/05,2488.0,金固股份,金固股份2016年度业绩网上说明会,0.6058394160583942,0.8198198198198198,-0.04721453970762532,-0.08432001770499062,-0.16306820145874384,-0.21883370039533254,-0.2477775299420661,-0.28637339557840724,-0.3095316694413491
2017/04/20,546.0,金圆股份,金圆股份2016年度业绩网上说明会,0.616,0.5738636363636364,-0.052513739059637805,-0.10464929909134604,-0.11403125481930786,-0.164828481364732,-0.0836929787586773,0.11515933639131498,0.21868571852673666
2017/04/14,300233.0,金城医药,金城医药2016年度网上业绩说明会,0.4974874371859296,0.7470641373080398,-0.002839485552029307,-0.019138826367741973,-0.030293937181731994,-0.07528387747144623,-0.10517093750958373,-0.14229334583821093,-0.18318656428295602
2017/05/05,300606.0,金太阳,金太阳2016年度业绩说明会,0.4769975786924939,0.7868561278863233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/25,2515.0,金字火腿,金字火腿2016年度业绩说明会,0.7241379310344828,0.883861601742076,-0.025344446334410648,-0.047733289212442166,-0.1043562281158753,-0.3178143712574853,-0.3726486618197728,-0.4261617726668839,-0.4363086370826129
2017/05/05,2636.0,金安国纪,金安国纪2016年度业绩网上说明会,0.7948717948717948,0.9085714285714286,-0.020782219656516263,-0.011750154607297295,-0.014189939538518213,-0.1443277354458785,-0.07479306329273287,-0.09241869415690064,-0.08313288508222115
2017/05/04,2548.0,金新农,金新农2016年度业绩说明会,0.6339193381592554,0.7149667544850081,-0.02361889511609287,-0.025097891892672718,-0.02333314482836604,-0.09916367980884104,-0.16399872341855068,-0.2276854255722677,-0.3212452766509329
2017/05/09,300281.0,金明精机,金明精机2016年度业绩网上说明会,0.4838035527690699,0.8301419415719734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/31,2090.0,金智科技,金智科技2016年度业绩说明会,0.4809688581314879,0.7986013986013986,-0.006625403190654739,-0.0062356760886175065,-0.01679580970520745,-0.024749617525984646,-0.04996467905266259,-0.0946019309787828,-0.1484689845945414
2017/04/07,2533.0,金杯电工,金杯电工2016年度业绩说明会,0.5675675675675675,0.8278145695364238,-0.005718675315807518,-0.007954043305347006,-0.06839636239746316,-0.1793607083100948,-0.2213849836234548,-0.28848865905881965,-0.3446625596808077
2017/05/09,2470.0,金正大,金正大2016年度业绩说明会,0.5545325779036827,0.7807555699063611,-0.03119523308797746,-0.02506790842064423,-0.04592636114375268,-0.019633594865982987,0.015824709095191552,0.010775238646225005,0.01907705400123486
