ИХЖЪ,№ЙЖ±ґъВл,ГыіЖ,КХЕМјЫ,ЧоёЯјЫ,ЧоµНјЫ,їЄЕМјЫ,З°КХЕМ,ХЗµш¶о,ХЗµш·щ,»»КЦВК,іЙЅ»Бї,іЙЅ»Ѕр¶о,ЧЬКРЦµ,БчНЁКРЦµ
2010-04-07,'002081,Ѕр у« тл,45.34,45.58,43.3,43.32,43.3,2.04,4.7113,2.8164,1772863,79309190.96,9648170640.0,2854073655.0
2010-04-06,'002081,Ѕр у« тл,43.3,44.39,42.58,42.9,42.58,0.72,1.6909,1.6644,1047741,45580480.26,9214066800.0,2725659225.0
2010-04-02,'002081,Ѕр у« тл,42.58,42.77,41.91,42.7,43.14,-0.56,-1.2981,1.6638,1047358,44306974.5,9060853680.0,2680336485.0
2010-04-01,'002081,Ѕр у« тл,43.14,43.38,41.88,42.8,42.75,0.39,0.9123,2.3591,1485043,63341833.67,9180019440.0,2715587505.0
2010-03-31,'002081,Ѕр у« тл,42.75,42.98,41.9,42.16,42.8,-0.05,-0.1168,2.5841,1626676,68883452.24,9097029000.0,2691037687.5
2010-03-30,'002081,Ѕр у« тл,42.8,43.5,40.5,40.81,41.1,1.7,4.1363,3.9784,2504332,104645013.44,9107668800.0,2694185100.0
2010-03-29,'002081,Ѕр у« тл,41.1,43.0,40.5,42.29,42.3,-1.2,-2.8369,5.1345,3232051,134756365.27,8745915600.0,2587173075.0
2010-03-26,'002081,Ѕр у« тл,42.3,42.54,38.7,38.95,38.83,3.47,8.9364,6.9485,4373961,177674868.81,9001270800.0,2662710975.0
2010-03-25,'002081,Ѕр у« тл,38.83,39.0,37.75,38.39,38.38,0.45,1.1725,2.0981,1320701,51087389.05,8262868680.0,2444280547.5
2010-03-24,'002081,Ѕр у« тл,38.38,38.51,37.07,37.07,37.16,1.22,3.2831,2.5691,1617191,61504510.37,8167110480.0,2415953835.0
2010-03-23,'002081,Ѕр у« тл,37.16,37.67,37.1,37.3,37.42,-0.26,-0.6948,0.9102,572942,21415415.91,7907499360.0,2339156970.0
2010-03-22,'002081,Ѕр у« тл,37.42,37.81,37.0,37.16,37.53,-0.11,-0.2931,0.9645,607150,22800703.32,7962826320.0,2355523515.0
2010-03-19,'002081,Ѕр у« тл,37.53,38.3,36.15,37.2,37.26,0.27,0.7246,1.6216,1020789,37900245.94,7986233880.0,2362447822.5
2010-03-18,'002081,Ѕр у« тл,37.26,37.99,37.19,37.99,37.79,-0.53,-1.4025,1.0024,630984,23616625.34,7928778960.0,2345451795.0
2010-03-17,'002081,Ѕр у« тл,37.79,37.95,36.85,36.9,36.7,1.09,2.97,1.5791,994035,37385917.86,8041560840.0,2378814367.5
2010-03-16,'002081,Ѕр у« тл,36.7,36.84,35.13,35.3,35.07,1.63,4.6478,2.4648,1551520,56313328.2,7809613200.0,2310200775.0
2010-03-15,'002081,Ѕр у« тл,35.07,36.3,35.0,36.3,35.92,-0.85,-2.3664,1.4919,939108,33215048.51,7462755720.0,2207595127.5
2010-03-12,'002081,Ѕр у« тл,35.92,36.88,35.5,36.3,36.0,-0.08,-0.2222,2.1966,1382748,50220083.35,7643632320.0,2261101140.0
2010-03-11,'002081,Ѕр у« тл,36.0,37.15,35.6,37.15,37.18,-1.18,-3.1737,2.6478,1666765,59970118.4,7660656000.0,2266137000.0
2010-03-10,'002081,Ѕр у« тл,37.18,38.2,36.37,38.0,37.69,-0.51,-1.3531,2.0003,1259174,46519391.04,7911755280.0,2340415935.0
2010-03-09,'002081,Ѕр у« тл,37.69,38.06,37.3,38.06,38.2,-0.51,-1.3351,1.471,925939,34797237.71,8020281240.0,2372519542.5
2010-03-08,'002081,Ѕр у« тл,38.2,39.47,37.5,38.0,37.49,0.71,1.8938,3.0665,1930300,74396420.77,8128807200.0,2404623150.0
2010-03-05,'002081,Ѕр у« тл,37.49,37.8,35.4,35.7,35.37,2.12,5.9938,3.0283,1906254,70232920.29,7977722040.0,2359929892.5
2010-03-04,'002081,Ѕр у« тл,35.37,36.6,35.3,36.6,36.57,-1.2,-3.2814,2.0023,1260400,45073099.33,7526594520.0,2226479602.5
2010-03-03,'002081,Ѕр у« тл,36.57,36.99,36.3,36.77,36.6,-0.03,-0.082,1.2532,788847,28860994.71,7781949720.0,2302017502.5
2010-03-02,'002081,Ѕр у« тл,36.6,36.76,36.0,36.65,36.55,0.05,0.1368,1.9149,1205415,43887966.96,7788333600.0,2303905950.0
2010-03-01,'002081,Ѕр у« тл,36.55,37.0,34.38,35.0,34.5,2.05,5.942,3.1682,1994323,71969044.53,7777693800.0,2300758537.5
2010-02-26,'002081,Ѕр у« тл,34.5,34.8,33.6,33.65,33.65,0.85,2.526,2.788,1755002,60151215.01,7341462000.0,2171714625.0
2010-02-25,'002081,Ѕр у« тл,33.65,34.19,33.34,33.49,33.3,0.35,1.0511,1.4465,910552,30818536.52,7160585400.0,2118208612.5
2010-02-24,'002081,Ѕр у« тл,33.3,33.33,32.3,32.78,32.8,0.5,1.5244,0.9476,596500,19706933.28,7086106800.0,2096176725.0
2010-02-23,'002081,Ѕр у« тл,32.8,32.83,31.6,32.6,32.6,0.2,0.6135,0.8433,530872,17114062.55,6979708800.0,2064702600.0
2010-02-22,'002081,Ѕр у« тл,32.6,33.18,32.3,32.3,32.6,0.0,0.0,0.489,307828,10128484.05,6937149600.0,2052112950.0
2010-02-12,'002081,Ѕр у« тл,32.6,32.95,32.13,32.48,32.29,0.31,0.96,0.6884,433342,14111054.9,6937149600.0,2052112950.0
2010-02-11,'002081,Ѕр у« тл,32.29,32.68,32.22,32.58,32.51,-0.22,-0.6767,0.7995,503250,16375809.99,6871182840.0,2032598992.5
2010-02-10,'002081,Ѕр у« тл,32.51,32.6,32.15,32.44,32.15,0.36,1.1198,1.0863,683823,22219080.36,6917997960.0,2046447607.5
2010-02-09,'002081,Ѕр у« тл,32.15,32.32,31.8,31.8,31.83,0.32,1.0053,0.9569,602372,19313302.41,6841391400.0,2023786237.5
2010-02-08,'002081,Ѕр у« тл,31.83,31.96,31.4,31.96,31.84,-0.01,-0.0314,1.0093,635328,20097872.48,6773296680.0,2003642797.5
2010-02-05,'002081,Ѕр у« тл,31.84,32.36,31.5,32.05,32.59,-0.75,-2.3013,1.2346,777131,24797584.85,6775424640.0,2004272280.0
2010-02-04,'002081,Ѕр у« тл,32.59,32.6,31.61,32.0,31.91,0.68,2.131,1.4486,911837,29329631.16,6935021640.0,2051483467.5
2010-02-03,'002081,Ѕр у« тл,31.91,31.92,30.6,31.25,31.44,0.47,1.4949,1.6361,1029919,32343186.17,6790320360.0,2008678657.5
2010-02-02,'002081,Ѕр у« тл,31.44,31.7,31.0,31.31,31.31,0.13,0.4152,1.2497,786642,24677303.03,6690306240.0,1979092980.0
2010-02-01,'002081,Ѕр у« тл,31.31,31.33,29.96,30.3,30.3,1.01,3.3333,2.0103,1265459,38936659.15,6662642760.0,1970909707.5
2010-01-29,'002081,Ѕр у« тл,30.3,31.28,30.0,30.22,30.18,0.12,0.3976,1.454,915237,28049375.75,6447718800.0,1907331975.0
2010-01-28,'002081,Ѕр у« тл,30.18,30.36,29.22,29.6,29.6,0.58,1.9595,2.0361,1281682,38459010.42,6422183280.0,1899778185.0
2010-01-27,'002081,Ѕр у« тл,29.6,30.2,29.0,29.4,29.38,0.22,0.7488,2.1084,1327201,39278593.74,6298761600.0,1863268200.0
2010-01-26,'002081,Ѕр у« тл,29.38,31.48,29.0,30.81,30.86,-1.48,-4.7959,1.4847,934565,28048200.14,6251946480.0,1849419585.0
2010-01-25,'002081,Ѕр у« тл,30.86,32.25,30.81,32.2,32.25,-1.39,-4.3101,1.5182,955701,29957240.52,6566884560.0,1942582995.0
2010-01-22,'002081,Ѕр у« тл,32.25,33.18,31.7,32.7,33.08,-0.83,-2.5091,1.8472,1162790,37542541.14,6862671000.0,2030081062.5
2010-01-21,'002081,Ѕр у« тл,33.08,33.49,32.21,32.66,32.3,0.78,2.4149,2.019,1270955,41913473.24,7039291680.0,2082328110.0
2010-01-20,'002081,Ѕр у« тл,32.3,33.6,31.75,33.33,33.35,-1.05,-3.1484,2.7864,1753961,57526977.77,6873310800.0,2033228475.0
2010-01-19,'002081,Ѕр у« тл,33.35,34.28,32.65,34.28,34.1,-0.75,-2.1994,3.2447,2042508,68060542.53,7096746600.0,2099324137.5
2010-01-18,'002081,Ѕр у« тл,34.1,34.8,33.68,34.5,34.45,-0.35,-1.016,2.1166,1332334,45429323.62,7256343600.0,2146535325.0
2010-01-15,'002081,Ѕр у« тл,34.45,34.86,34.0,34.12,34.0,0.45,1.3235,2.3148,1457142,49984177.33,7330822200.0,2168567212.5
2010-01-14,'002081,Ѕр у« тл,34.0,34.06,33.4,33.91,33.58,0.42,1.2507,2.0613,1297523,43819188.94,7235064000.0,2140240500.0
2010-01-13,'002081,Ѕр у« тл,33.58,34.35,32.8,33.0,33.58,0.0,0.0,1.9085,1201342,40429572.77,7145689680.0,2113802235.0
2010-01-12,'002081,Ѕр у« тл,33.58,34.68,33.0,33.4,33.4,0.18,0.5389,3.2711,2059130,69730372.83,7145689680.0,2113802235.0
2010-01-11,'002081,Ѕр у« тл,33.4,33.7,31.7,32.1,31.9,1.5,4.7022,4.1758,2628565,87064736.74,7107386400.0,2102471550.0
2010-01-08,'002081,Ѕр у« тл,31.9,32.7,31.55,31.7,31.7,0.2,0.6309,1.8073,1137678,36452729.34,6788192400.0,2008049175.0
2010-01-07,'002081,Ѕр у« тл,31.7,32.8,31.0,32.8,32.34,-0.64,-1.979,2.5474,1603525,50856900.57,6745633200.0,1995459525.0
2010-01-06,'002081,Ѕр у« тл,32.34,33.49,30.51,30.61,30.66,1.68,5.4795,2.8534,1796180,57480342.19,6881822640.0,2035746405.0
2010-01-05,'002081,Ѕр у« тл,30.66,30.79,30.3,30.7,30.58,0.08,0.2616,1.9475,1225906,37471092.11,6524325360.0,1929993345.0
2010-01-04,'002081,Ѕр у« тл,30.58,31.25,30.5,31.05,30.9,-0.32,-1.0356,2.0056,1262483,39001592.78,6507301680.0,1924957485.0
2009-12-31,'002081,Ѕр у« тл,30.9,31.42,30.4,30.8,30.8,0.1,0.3247,2.3272,1464957,45497134.03,6575396400.0,1945100925.0
2009-12-30,'002081,Ѕр у« тл,30.8,31.38,30.6,30.89,30.89,-0.09,-0.2914,2.0707,1303466,40315605.51,6554116800.0,1938806100.0
2009-12-29,'002081,Ѕр у« тл,30.89,30.89,30.12,30.42,30.41,0.48,1.5784,2.3589,1484878,45291870.13,6573268440.0,1944471442.5
2009-12-28,'002081,Ѕр у« тл,30.41,31.48,30.4,30.5,30.8,-0.39,-1.2662,1.8413,1159066,35634245.31,6471126360.0,1914256282.5
2009-12-25,'002081,Ѕр у« тл,30.8,31.82,30.66,31.57,30.6,0.2,0.6536,2.3771,1496336,46462405.31,6554116800.0,1938806100.0
2009-12-24,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,30.6,None,None,0.0,0,0.0,6511557600.0,1926216450.0
2009-12-23,'002081,Ѕр у« тл,30.6,30.65,29.4,29.4,29.8,0.8,2.6846,1.9344,1217693,36712726.78,6511557600.0,1926216450.0
2009-12-22,'002081,Ѕр у« тл,29.8,29.8,28.9,29.13,28.98,0.82,2.8295,2.7065,1703706,50075597.86,6341320800.0,1875857850.0
2009-12-21,'002081,Ѕр у« тл,28.98,29.52,28.66,29.33,29.37,-0.39,-1.3279,2.169,1365375,39567972.61,6166828080.0,1824240285.0
2009-12-18,'002081,Ѕр у« тл,29.37,30.0,28.5,29.3,29.65,-0.28,-0.9444,3.1765,1999567,58347082.94,6249818520.0,1848790102.5
2009-12-17,'002081,Ѕр у« тл,29.65,30.4,29.4,30.25,30.36,-0.71,-2.3386,2.9862,1879735,56111445.07,6309401400.0,1866415612.5
2009-12-16,'002081,Ѕр у« тл,30.36,31.48,30.26,30.94,31.18,-0.82,-2.6299,2.8806,1813282,55410918.09,6460486560.0,1911108870.0
2009-12-15,'002081,Ѕр у« тл,31.18,31.23,30.12,30.38,30.45,0.73,2.3974,1.7634,1110010,34407659.22,6634979280.0,1962726435.0
2009-12-14,'002081,Ѕр у« тл,30.45,31.2,29.6,30.13,30.21,0.24,0.7944,2.4707,1555235,47107097.91,6479638200.0,1916774212.5
2009-12-11,'002081,Ѕр у« тл,30.21,30.86,29.8,30.5,30.15,0.06,0.199,3.3081,2082382,62981344.2,6428567160.0,1901666632.5
2009-12-10,'002081,Ѕр у« тл,30.15,30.3,28.95,28.95,28.9,1.25,4.3253,5.6845,3578272,106723013.37,6415799400.0,1897889737.5
2009-12-09,'002081,Ѕр у« тл,28.9,29.27,28.39,28.85,28.9,0.0,0.0,2.9948,1885199,54466381.6,6149804400.0,1819204425.0
2009-12-08,'002081,Ѕр у« тл,28.9,30.16,28.1,28.57,28.53,0.37,1.2969,6.7935,4276373,124619847.6,6149804400.0,1819204425.0
2009-12-07,'002081,Ѕр у« тл,28.53,28.8,27.06,27.06,27.36,1.17,4.2763,5.6239,3540163,99816963.36,6071069880.0,1795913572.5
2009-12-04,'002081,Ѕр у« тл,27.36,28.8,26.9,28.0,28.15,-0.79,-2.8064,7.129,4487554,125413723.73,5822098560.0,1722264120.0
2009-12-03,'002081,Ѕр у« тл,28.15,28.62,27.91,28.3,28.2,-0.05,-0.1773,5.4479,3429371,96550792.75,5990207400.0,1771993237.5
2009-12-02,'002081,Ѕр у« тл,28.2,28.88,27.8,28.5,27.79,0.41,1.4754,11.9858,7416231,210022645.3,5964300000.0,1744875000.0
2009-12-01,'002081,Ѕр у« тл,27.79,27.79,25.21,25.25,25.26,2.53,10.0158,10.268,6353326,172356155.3,5877585000.0,1719506250.0
2009-11-30,'002081,Ѕр у« тл,25.26,25.28,24.1,24.1,23.91,1.35,5.6462,2.8512,1764201,43911505.96,5342490000.0,1562962500.0
2009-11-27,'002081,Ѕр у« тл,23.91,24.64,23.8,24.0,24.13,-0.22,-0.9117,2.7866,1724203,41770262.52,5056965000.0,1479431250.0
2009-11-26,'002081,Ѕр у« тл,24.13,25.1,23.6,25.0,24.86,-0.73,-2.9364,3.8156,2360895,57176006.94,5103495000.0,1493043750.0
2009-11-25,'002081,Ѕр у« тл,24.86,25.0,24.01,24.1,24.21,0.65,2.6848,3.066,1897070,46602112.16,5257890000.0,1538212500.0
2009-11-24,'002081,Ѕр у« тл,24.21,25.98,24.21,25.92,25.8,-1.59,-6.1628,5.1448,3183355,80421242.14,5120415000.0,1497993750.0
2009-11-23,'002081,Ѕр у« тл,25.8,26.12,25.51,25.7,25.93,-0.13,-0.5013,4.1296,2555215,65788316.67,5456700000.0,1596375000.0
2009-11-20,'002081,Ѕр у« тл,25.93,26.58,25.88,26.02,26.16,-0.23,-0.8792,4.1372,2559890,67120131.86,5484195000.0,1604418750.0
2009-11-19,'002081,Ѕр у« тл,26.16,26.35,25.54,25.74,25.74,0.42,1.6317,4.4236,2737129,71340933.51,5532840000.0,1618650000.0
2009-11-18,'002081,Ѕр у« тл,25.74,25.95,25.5,25.9,26.04,-0.3,-1.1521,2.7947,1729226,44564282.97,5444010000.0,1592662500.0
2009-11-17,'002081,Ѕр у« тл,26.04,26.22,25.32,26.2,26.19,-0.15,-0.5727,7.2486,4485056,115000465.15,5507460000.0,1611225000.0
2009-11-16,'002081,Ѕр у« тл,26.19,26.66,26.03,26.22,26.2,-0.01,-0.0382,5.382,3330122,87621447.55,5539185000.0,1620506250.0
2009-11-13,'002081,Ѕр у« тл,26.2,26.5,25.01,25.32,25.4,0.8,3.1496,6.6447,4111419,106788374.25,5541300000.0,1621125000.0
2009-11-12,'002081,Ѕр у« тл,25.4,25.85,24.78,25.23,25.13,0.27,1.0744,6.4193,3971925,101369628.28,5372100000.0,1571625000.0
2009-11-11,'002081,Ѕр у« тл,25.13,26.51,25.01,26.26,25.52,-0.39,-1.5282,14.5069,8976167,231766785.69,5314995000.0,1554918750.0
2009-11-10,'002081,Ѕр у« тл,25.52,25.52,23.27,23.27,23.2,2.32,10.0,9.0279,5585989,139037352.47,5397480000.0,1579050000.0
2009-11-09,'002081,Ѕр у« тл,23.2,23.5,22.76,23.0,23.2,0.0,0.0,4.1982,2597644,59681332.14,4906800000.0,1435500000.0
2009-11-06,'002081,Ѕр у« тл,23.2,24.59,23.2,24.3,23.99,-0.79,-3.293,9.8761,6110863,146660766.11,4906800000.0,1435500000.0
2009-11-05,'002081,Ѕр у« тл,23.99,24.49,23.72,24.01,24.2,-0.21,-0.8678,3.3181,2053070,49225103.73,5073885000.0,1484381250.0
2009-11-04,'002081,Ѕр у« тл,24.2,24.52,23.44,23.44,23.46,0.74,3.1543,3.4526,2136297,51345694.53,5118300000.0,1497375000.0
2009-11-03,'002081,Ѕр у« тл,23.46,23.54,22.8,23.21,23.07,0.39,1.6905,2.1701,1342746,31259126.11,4961790000.0,1451587500.0
2009-11-02,'002081,Ѕр у« тл,23.07,23.1,21.5,22.29,22.76,0.31,1.362,3.5113,2172593,48222572.65,4879305000.0,1427456250.0
2009-10-30,'002081,Ѕр у« тл,22.76,23.27,22.74,22.74,22.7,0.06,0.2643,1.9393,1199927,27518086.19,4813740000.0,1408275000.0
2009-10-29,'002081,Ѕр у« тл,22.7,23.05,22.6,23.0,23.33,-0.63,-2.7004,2.2576,1396908,31938223.66,4801050000.0,1404562500.0
2009-10-28,'002081,Ѕр у« тл,23.33,23.58,22.7,23.5,23.61,-0.28,-1.1859,2.7097,1676618,38945374.82,4934295000.0,1443543750.0
2009-10-27,'002081,Ѕр у« тл,23.61,24.04,23.28,23.6,23.7,-0.09,-0.3797,4.2014,2599608,61685340.3,4993515000.0,1460868750.0
2009-10-26,'002081,Ѕр у« тл,23.7,23.76,23.1,23.31,23.19,0.51,2.1992,2.4959,1544336,36204903.46,5012550000.0,1466437500.0
2009-10-23,'002081,Ѕр у« тл,23.19,23.49,22.48,22.48,22.46,0.73,3.2502,2.3874,1477192,34276657.55,4904685000.0,1434881250.0
2009-10-22,'002081,Ѕр у« тл,22.46,22.81,22.31,22.45,22.54,-0.08,-0.3549,1.471,910195,20492969.25,4750290000.0,1389712500.0
2009-10-21,'002081,Ѕр у« тл,22.54,23.48,22.35,22.45,22.41,0.13,0.5801,3.6975,2287853,52525443.88,4767210000.0,1394662500.0
2009-10-20,'002081,Ѕр у« тл,22.41,22.78,21.87,21.95,21.4,1.01,4.7196,4.9117,3039107,68110204.81,4739715000.0,1386618750.0
2009-10-19,'002081,Ѕр у« тл,21.4,21.5,20.58,20.91,20.93,0.47,2.2456,1.5318,947781,20172633.71,4526100000.0,1324125000.0
2009-10-16,'002081,Ѕр у« тл,20.93,21.4,20.51,21.4,21.25,-0.32,-1.5059,1.629,1007972,21182683.56,4426695000.0,1295043750.0
2009-10-15,'002081,Ѕр у« тл,21.25,21.35,21.08,21.13,21.06,0.19,0.9022,1.7375,1075067,22829749.15,4494375000.0,1314843750.0
2009-10-14,'002081,Ѕр у« тл,21.06,21.25,20.92,21.25,21.25,-0.19,-0.8941,2.2057,1364761,28785677.91,4454190000.0,1303087500.0
2009-10-13,'002081,Ѕр у« тл,21.25,21.77,20.7,20.7,20.13,1.12,5.5638,4.4473,2751795,58378922.85,4494375000.0,1314843750.0
2009-10-12,'002081,Ѕр у« тл,20.13,20.29,19.86,20.19,20.2,-0.07,-0.3465,1.052,650935,13118187.01,4257495000.0,1245543750.0
2009-10-09,'002081,Ѕр у« тл,20.2,20.2,19.14,19.3,18.93,1.27,6.7089,0.6922,428308,8436038.22,4272300000.0,1249875000.0
2009-09-30,'002081,Ѕр у« тл,18.93,19.35,18.93,19.0,19.1,-0.17,-0.8901,0.3373,208699,3989624.79,4003695000.0,1171293750.0
2009-09-29,'002081,Ѕр у« тл,19.1,19.35,18.25,18.8,18.73,0.37,1.9754,0.7008,433634,8198575.4,4039650000.0,1181812500.0
2009-09-28,'002081,Ѕр у« тл,18.73,19.8,18.73,19.75,19.83,-1.1,-5.5472,0.5605,346790,6745705.88,3961395000.0,1158918750.0
2009-09-25,'002081,Ѕр у« тл,19.83,20.0,19.65,19.99,19.89,-0.06,-0.3017,0.747,462179,9181697.03,4194045000.0,1226981250.0
2009-09-24,'002081,Ѕр у« тл,19.89,20.4,19.52,20.2,20.2,-0.31,-1.5347,0.9176,567776,11353541.64,4206735000.0,1230693750.0
2009-09-23,'002081,Ѕр у« тл,20.2,20.87,20.04,20.61,20.65,-0.45,-2.1792,1.8581,1149683,23349871.03,4272300000.0,1249875000.0
2009-09-22,'002081,Ѕр у« тл,20.65,21.35,20.6,20.9,20.81,-0.16,-0.7689,1.1947,739245,15440103.57,4367475000.0,1277718750.0
2009-09-21,'002081,Ѕр у« тл,20.81,20.81,20.01,20.63,20.72,0.09,0.4344,1.4032,868244,17687126.33,4401315000.0,1287618750.0
2009-09-18,'002081,Ѕр у« тл,20.72,21.41,20.68,21.05,21.0,-0.28,-1.3333,2.4549,1518961,31939355.84,4382280000.0,1282050000.0
2009-09-17,'002081,Ѕр у« тл,21.0,21.29,20.7,20.8,20.8,0.2,0.9615,1.8956,1172884,24614870.37,4441500000.0,1299375000.0
2009-09-16,'002081,Ѕр у« тл,20.8,21.26,20.31,21.17,21.05,-0.25,-1.1876,1.6586,1026249,21287108.33,4399200000.0,1287000000.0
2009-09-15,'002081,Ѕр у« тл,21.05,21.5,19.91,20.2,20.2,0.85,4.2079,2.6677,1650665,34113485.9,4452075000.0,1302468750.0
2009-09-14,'002081,Ѕр у« тл,20.2,20.39,19.2,19.2,19.2,1.0,5.2083,1.9628,1214473,24115826.98,4272300000.0,1249875000.0
2009-09-11,'002081,Ѕр у« тл,19.2,19.3,19.04,19.04,19.03,0.17,0.8933,1.3195,816440,15676982.17,4060800000.0,1188000000.0
2009-09-10,'002081,Ѕр у« тл,19.03,19.63,18.92,19.24,19.51,-0.48,-2.4603,1.0876,672925,12902657.05,4024845000.0,1177481250.0
2009-09-09,'002081,Ѕр у« тл,19.51,19.65,19.02,19.23,19.22,0.29,1.5088,2.0831,1288907,25076444.12,4126365000.0,1207181250.0
2009-09-08,'002081,Ѕр у« тл,19.22,19.25,18.6,18.78,18.9,0.32,1.6931,1.7361,1074206,20483503.5,4065030000.0,1189237500.0
2009-09-07,'002081,Ѕр у« тл,18.9,18.9,18.5,18.8,18.54,0.36,1.9417,2.2875,1415397,26472496.46,3997350000.0,1169437500.0
2009-09-04,'002081,Ѕр у« тл,18.54,18.65,18.05,18.23,18.23,0.31,1.7005,1.6438,1017084,18683560.56,3921210000.0,1147162500.0
2009-09-03,'002081,Ѕр у« тл,18.23,18.42,17.32,17.32,17.58,0.65,3.6974,1.5178,939110,16926715.74,3855645000.0,1127981250.0
2009-09-02,'002081,Ѕр у« тл,17.58,17.78,17.24,17.4,17.4,0.18,1.0345,0.8163,505097,8846420.55,3718170000.0,1087762500.0
2009-09-01,'002081,Ѕр у« тл,17.4,17.85,16.75,17.0,17.15,0.25,1.4577,2.0995,1299053,22351536.83,3680100000.0,1076625000.0
2009-08-31,'002081,Ѕр у« тл,17.15,18.7,17.15,18.7,19.05,-1.9,-9.9738,3.5095,2171524,38472462.39,3627225000.0,1061156250.0
2009-08-28,'002081,Ѕр у« тл,19.05,19.79,18.7,19.4,19.7,-0.65,-3.2995,1.3409,829708,15838753.12,4029075000.0,1178718750.0
2009-08-27,'002081,Ѕр у« тл,19.7,19.86,19.22,19.7,19.6,0.1,0.5102,1.4109,872973,17099731.61,4166550000.0,1218937500.0
2009-08-26,'002081,Ѕр у« тл,19.6,19.87,18.7,19.05,19.08,0.52,2.7254,1.9173,1186302,23080137.02,4145400000.0,1212750000.0
2009-08-25,'002081,Ѕр у« тл,19.08,19.48,18.45,19.2,19.05,0.03,0.1575,2.6145,1617738,30767650.16,4035420000.0,1180575000.0
2009-08-24,'002081,Ѕр у« тл,19.05,19.36,18.26,18.76,18.45,0.6,3.252,2.3331,1443586,27382625.42,4029075000.0,1178718750.0
2009-08-21,'002081,Ѕр у« тл,18.45,18.47,17.97,18.2,18.17,0.28,1.541,3.2019,1981150,36188033.98,3902175000.0,1141593750.0
2009-08-20,'002081,Ѕр у« тл,18.17,18.4,17.41,17.41,17.41,0.76,4.3653,1.969,1218305,21817430.37,3842955000.0,1124268750.0
2009-08-19,'002081,Ѕр у« тл,17.41,19.15,17.37,19.15,19.1,-1.69,-8.8482,3.1263,1934391,34894098.6,3682215000.0,1077243750.0
2009-08-18,'002081,Ѕр у« тл,19.1,19.27,18.57,18.57,18.79,0.31,1.6498,2.1037,1301661,24551082.33,4039650000.0,1181812500.0
2009-08-17,'002081,Ѕр у« тл,18.79,20.0,18.5,19.88,20.02,-1.23,-6.1439,2.1597,1336299,25679309.86,3974085000.0,1162631250.0
2009-08-14,'002081,Ѕр у« тл,20.02,21.3,19.98,21.1,21.1,-1.08,-5.1185,2.6406,1633891,33488109.75,4234230000.0,1238737500.0
2009-08-13,'002081,Ѕр у« тл,21.1,21.2,20.2,20.9,20.9,0.2,0.9569,2.299,1422500,29433878.74,4462650000.0,1305562500.0
2009-08-12,'002081,Ѕр у« тл,20.9,22.0,20.73,22.0,21.77,-0.87,-3.9963,2.9032,1796345,38547839.63,4420350000.0,1293187500.0
2009-08-11,'002081,Ѕр у« тл,21.77,22.41,21.68,22.1,22.44,-0.67,-2.9857,2.9663,1835375,40393501.66,4604355000.0,1347018750.0
2009-08-10,'002081,Ѕр у« тл,22.44,22.5,21.25,21.25,21.0,1.44,6.8571,6.4398,3984619,88119454.72,4746060000.0,1388475000.0
2009-08-07,'002081,Ѕр у« тл,21.0,22.47,20.98,21.8,21.93,-0.93,-4.2408,2.7865,1724134,37213835.23,4441500000.0,1299375000.0
2009-08-06,'002081,Ѕр у« тл,21.93,22.93,21.5,22.93,23.0,-1.07,-4.6522,3.0505,1887472,41800831.21,4638195000.0,1356918750.0
2009-08-05,'002081,Ѕр у« тл,23.0,24.36,22.71,24.36,23.42,-0.42,-1.7933,4.151,2568404,60101970.89,4864500000.0,1423125000.0
2009-08-04,'002081,Ѕр у« тл,23.42,23.42,22.23,22.66,22.73,0.69,3.0356,4.3803,2710303,61693998.01,4953330000.0,1449112500.0
2009-08-03,'002081,Ѕр у« тл,22.73,23.19,22.08,22.66,22.65,0.08,0.3532,4.7515,2939963,66187541.61,4807395000.0,1406418750.0
2009-07-31,'002081,Ѕр у« тл,22.65,23.67,22.15,22.15,21.99,0.66,3.0014,7.3494,4547411,104429161.91,4790475000.0,1401468750.0
2009-07-30,'002081,Ѕр у« тл,21.99,22.0,20.6,21.19,21.19,0.8,3.7754,6.7255,4161379,88693241.31,4650885000.0,1360631250.0
2009-07-29,'002081,Ѕр у« тл,21.19,21.99,19.5,21.0,20.98,0.21,1.001,8.4394,5221890,111532547.63,4481685000.0,1311131250.0
2009-07-28,'002081,Ѕр у« тл,20.98,20.98,20.2,20.45,20.43,0.55,2.6921,4.2574,2634295,54370800.52,4437270000.0,1298137500.0
2009-07-27,'002081,Ѕр у« тл,20.43,20.49,20.01,20.01,19.98,0.45,2.2523,3.2242,1994949,40538740.79,4320945000.0,1264106250.0
2009-07-24,'002081,Ѕр у« тл,19.98,20.2,19.75,19.89,19.88,0.1,0.503,2.1836,1351077,26955776.05,4225770000.0,1236262500.0
2009-07-23,'002081,Ѕр у« тл,19.88,20.12,19.66,20.1,19.96,-0.08,-0.4008,1.9131,1183721,23461154.21,4204620000.0,1230075000.0
2009-07-22,'002081,Ѕр у« тл,19.96,20.07,19.77,19.82,19.78,0.18,0.91,1.6689,1032651,20523361.85,4221540000.0,1235025000.0
2009-07-21,'002081,Ѕр у« тл,19.78,20.72,19.7,20.53,20.5,-0.72,-3.5122,2.77,1713959,34509021.35,4183470000.0,1223887500.0
